142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,False,2025-03-18 23:42:30,IN_TRANSIT_TO,D43N,0,96 St,True,False,2025-03-18 23:42:30
135100_Q..S36X002,Q,S,1Q 2231 962/STL,Q..S36X002,135100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:31:00,STOPPED_AT,D39S,27,Coney Island-Stillwell Av,True,False,2025-03-18 23:41:50
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D31S,20,Coney Island-Stillwell Av,True,False,2025-03-18 23:41:51
141500_Q..S36X002,Q,S,1Q 2335 962/STL,Q..S36X002,141500_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:35:00,STOPPED_AT,B08S,3,Coney Island-Stillwell Av,True,False,2025-03-18 23:42:00
142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,False,2025-03-18 23:42:30,INCOMING_AT,D43N,0,96 St,True,False,2025-03-18 23:42:30
136100_Q..S36X002,Q,S,1Q 2241 962/STL,Q..S36X002,136100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:41:00,STOPPED_AT,D38S,26,Coney Island-Stillwell Av,True,False,2025-03-18 23:42:26
142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,False,2025-03-18 23:42:30,STOPPED_AT,D43N,0,96 St,True,False,2025-03-18 23:42:30
138450_Q..N36X001,Q,N,1Q 2304+ STL/962,Q..N36X001,138450_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:04:30,STOPPED_AT,R30N,19,96 St,True,False,2025-03-18 23:42:50
142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:42:30,STOPPED_AT,D42N,1,96 St,True,False,2025-03-18 23:42:50
136800_Q..N36X001,Q,N,1Q 2248 STL/962,Q..N36X001,136800_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:48:00,STOPPED_AT,B10N,27,96 St,True,False,2025-03-18 23:43:03
139650_Q..N36X001,Q,N,1Q 2316+ STL/962,Q..N36X001,139650_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:16:30,STOPPED_AT,D25N,17,96 St,True,False,2025-03-18 23:43:00
140750_Q..N36X001,Q,N,1Q 2327+ STL/962,Q..N36X001,140750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:27:30,STOPPED_AT,D33N,9,96 St,True,False,2025-03-18 23:43:00
140700_Q..S36X002,Q,S,1Q 2327 962/STL,Q..S36X002,140700_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,D20S,8,Coney Island-Stillwell Av,True,False,2025-03-18 23:43:35
135100_Q..S36X002,Q,S,1Q 2231 962/STL,Q..S36X002,135100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:31:00,STOPPED_AT,D40S,28,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:01
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D32S,21,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:00
142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:42:30,STOPPED_AT,D41N,2,96 St,True,False,2025-03-18 23:43:55
135750_Q..N36X001,Q,N,1Q 2237+ STL/962,Q..N36X001,135750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:37:30,STOPPED_AT,Q03N,29,96 St,True,False,2025-03-18 23:44:25
138200_Q..S36X002,Q,S,1Q 2302 962/STL,Q..S36X002,138200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:02:00,STOPPED_AT,D26S,15,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:25
139300_Q..S36X002,Q,S,1Q 2313 962/STL,Q..S36X002,139300_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:13:00,STOPPED_AT,D24S,13,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:25
136100_Q..S36X002,Q,S,1Q 2241 962/STL,Q..S36X002,136100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:41:00,STOPPED_AT,D39S,27,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:51
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D33S,22,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:50
139650_Q..N36X001,Q,N,1Q 2316+ STL/962,Q..N36X001,139650_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:16:30,STOPPED_AT,D24N,18,96 St,True,False,2025-03-18 23:44:50
141500_Q..S36X002,Q,S,1Q 2335 962/STL,Q..S36X002,141500_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:35:00,STOPPED_AT,B10S,4,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:50
140750_Q..N36X001,Q,N,1Q 2327+ STL/962,Q..N36X001,140750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:27:30,STOPPED_AT,D32N,10,96 St,True,False,2025-03-18 23:44:50
135100_Q..S36X002,Q,S,1Q 2231 962/STL,Q..S36X002,135100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:31:00,STOPPED_AT,D41S,29,Coney Island-Stillwell Av,True,False,2025-03-18 23:45:00
140750_Q..N36X001,Q,N,1Q 2327+ STL/962,Q..N36X001,140750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:27:30,STOPPED_AT,D31N,11,96 St,True,False,2025-03-18 23:45:50
142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:42:30,STOPPED_AT,D40N,3,96 St,True,False,2025-03-18 23:45:50
135100_Q..S36X002,Q,S,1Q 2231 962/STL,Q..S36X002,135100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:31:00,STOPPED_AT,D41S,29,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
135750_Q..N36X001,Q,N,1Q 2237+ STL/962,Q..N36X001,135750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:37:30,STOPPED_AT,Q04N,30,96 St,True,False,2025-03-18 23:47:00
